list_id,ad_id,category_id,root_category_id,partition_category_id,partition_date,category_group,category_name,title,description,price,price_text,date_text,list_time,region_id,region_name,area_id,area_name,ward_id,ward_name,latitude,longitude,seller_account_id,seller_name,company_ad,status,image_count
124769394,167255647,6020,6000,6000,2026-06-07,service,Dịch vụ,"Cho Thuê Ly Rượu Vang,ly cốc các loại tại hà nội","Chuyên phục vụ cho thuê với giá cả hợp lý. *** Cho Thuê Bàn ghế: liên hệ *** -Bàn Xuân Hòa (0,6 x 1,2m) *** -Bàn bar , cocktail, ăn tiệc đứng *** -Bàn Tròn,ngồi 8 người,10 người -Ghế gập Xuân Hòa -Ghế nhựa xanh -Ghế Bar -Váy quây bàn,áo ghế và nơ theo (Đỏ - Tím - Vàng - Trắng) -Khăn trải bàn trắng đỏ Cho Thuê Bát đĩa: thuê theo mâm.và riêng lẻ (Chuyện nhận tổ chức khai trương,khánh thành,tổ chức sự kiện) -Nếu phục vụ ăn tiệc có các loại bát, đĩa, khay đựng và dụng cụ từ nhỏ đến to... Đồ làm tiệc buffet: -Nồi buffet tròn (khay đôi,đơn) -Nồi súp đôi, nồi súp tròn nắp xoay 180 độ -Bình hâm nóng cafe, bình nước hoa quả... -Các loại dao, thìa dĩa, gắp thức ăn, gắp đá... -Các loại đĩa tròn, bầu dục đường kính từ nhỏ đến to... -Các loại khay inox, khay xám chống trơn... -Các loại cốc: ly rượu vang, champange, cocktail, rượu whisky, rượu mạnh, tháp ly, cốc highball... -Ấm chén, cốc tách (trà, cafe), bình thủy tinh, âu thủy tinh, ấm inox, bếp cồn đĩa cá inox... -Giỏ đựng bánh, khay đựng bánh, tháp thủy tinh + inox đựng bánh... -Nhà khung bạt xanh,trắng đẹp. - cung cấp âm thanh ánh sáng sân khấu - cho thuê khung backdrop,in ấn thiết kế,baner,phông sân khấu - cung cấp bàn ghế các loại - Cho thuê trụ inox,dây nhung,cột barie - Cho thuê thảm trải,thảm xanh,thảm đỏ - Quạt công nghiệp, - Cho thuê ô dù,dù tròn đường kính 10m,15m,20m,26, - dụng cụ cắt băng khai trương,dụng cụ tổ chức lễ khởi công -",10000.0,10.000 đ,2 tuần trước,1779530267790,12000,Hà Nội,12074,Quận Ba Đình,7,Phường Quán Thánh,21.038942,105.8393,27436293,hoang long,True,active,1.0
128507646,171563402,6020,6000,6000,2026-06-07,service,Dịch vụ,"cho thuê ô dù lệch tâm,ô dù sự kiện hà nội","cho thuê ô dù lệch tâm,ô dù sự kiện hà nội cho thuê ô dù lệch tâm,ô dù sự kiện hà nội cho thuê ô dù lệch tâm,ô dù sự kiện hà nội liên hệ ***",400000.0,400.000 đ,2 tuần trước,1779529066737,12000,Hà Nội,12074,Quận Ba Đình,7,Phường Quán Thánh,21.038942,105.8393,27436293,hoang long,True,active,3.0
131935151,175553608,6020,6000,6000,2026-06-07,service,Dịch vụ,"Chuyên sửa chữa thay màn hình , thay Pin lấy ngay","❤️Thành Công Mobile ✅Chuyên mua bán - sửa chữa điện thoại laptop .Thay màn hình , thay Pin lấy luôn ✅ Kí gửi điện thoại laptop ✅ Trả Góp 0% -- Duyệt Nợ Xấu ☎️☎️☎️ *** 🏠🏠🏠 Số 9 đường Xuân thủy cầu giấy HN",123123.0,123.123 đ,1 tuần trước,1780232715000,12000,Hà Nội,12079,Quận Cầu Giấy,59,Phường Dịch Vọng Hậu,21.033953,105.785,1065965,thành,True,active,3.0
132567354,176289160,6020,6000,6000,2026-06-07,service,Dịch vụ,Dịch vụ cho thuê giáo công trình Long Biên,Cho thuê Giáo công trình và mua hộ các vật tư công trình tại long biên gia lâm đông anh vvv giá phẳng thị trường,550500.0,550.500 đ,2 tuần trước,1779582552000,12000,Hà Nội,12081,Quận Long Biên,52,Phường Thạch Bàn,21.02352,105.9081,658911,trung,True,active,2.0
132582518,176307044,6020,6000,6000,2026-06-07,service,Dịch vụ,dịch vụ cài windows ở HN,dịch vụ cài windows lattop win 7/ win 8.1/ win 10 50k/ 1 lần ở Hà Nội,50000.0,50.000 đ,2 tuần trước,1779636430000,12000,Hà Nội,12077,Quận Thanh Xuân,122,Phường Thanh Xuân Trung,20.995922,105.80408,23428549,Mr AckeIt,,active,3.0
132583450,176308254,6020,6000,6000,2026-06-07,service,Dịch vụ,Dịch vụ sửa khóa cử,"Em nhận sửa chữa khoá cửa nhôm,cửa quấn,bản lề cũ gẫy lắp đặt cũ mới ạ. Anh chị nào cần lh em giá rẻ",10000.0,10.000 đ,2 tuần trước,1779660903000,12000,Hà Nội,12078,Quận Tây Hồ,34,Phường Nhật Tân,21.07642,105.826096,5446385,Tén,,active,3.0
132584921,176309766,6020,6000,6000,2026-06-07,service,Dịch vụ,Dịch vụ thông tắc vệ sinh,"—Thông tắc bồn cầu,chậu rửa,sàn tắm….vệ sinh đường nước sạch. —Hút bể phốt,bể mỡ,hố ga. —Sử lí mùi hôi triệt để. —Sửa chữa khu vệ sinh,lắp đặt đường ống cống. —Thau rửa bể nước. Phục vụ mọi nới,giá rẻ.",150000.0,150.000 đ,2 tuần trước,1779672492000,12000,Hà Nội,12075,Quận Đống Đa,82,Phường Ngã Tư Sở,21.004723,105.82206,9723093,Hạnh,True,active,1.0
132586587,176311656,6020,6000,6000,2026-06-07,service,Dịch vụ,Dịch vụ Marketing Zalo,"# Giải Pháp Zmarketing Là Gì? Bí Quyết Tăng Trưởng Doanh Thu Trên Zalo Trong thời đại quảng cáo ngày càng cạnh tranh và tốn kém, Zalo đang trở thành kênh tiếp cận khách hàng hiệu quả với hàng chục triệu người dùng tại Việt Nam. Không chỉ là ứng dụng nhắn tin, Zalo còn cung cấp nhiều công cụ hỗ trợ kinh doanh và chăm sóc khách hàng. Các giải pháp Zmarketing phổ biến hiện nay gồm: ✅ **Zalo OA** – Xây dựng kênh doanh nghiệp chuyên nghiệp, đăng bài, gửi thông báo và tương tác với khách hàng. ✅ **Zalo Ads** – Quảng cáo tiếp cận đúng đối tượng, tăng nhận diện thương hiệu và thu hút khách hàng tiềm năng. ✅ **Zalo Shop** – Tạo cửa hàng trực tuyến trên Zalo, quản lý sản phẩm và đơn hàng dễ dàng. ✅ **Vina Zalo** – Công cụ hỗ trợ marketing tự động như gửi tin nhắn hàng loạt, kết bạn tự động, tham gia nhóm, quản lý nhiều tài khoản và tìm kiếm khách hàng tiềm năng. Nhờ khả năng tự động hóa, Vina Zalo giúp tiết kiệm thời gian, nâng cao hiệu suất bán hàng và mở rộng tệp khách hàng trên nền tảng Zalo. Đây là giải pháp phù hợp cho cá nhân, chủ shop và doanh nghiệp muốn phát triển kinh doanh online hiệu quả hơn. 📞 Hotline/Zalo: ***",3000000.0,3.000.000 đ,2 tuần trước,1779676983000,12000,Hà Nội,12079,Quận Cầu Giấy,55,Phường Nghĩa Đô,21.048264,105.79465,31525804,KHƯƠNG BÙI ĐỨC,True,active,1.0
132587515,176312751,6020,6000,6000,2026-06-07,service,Dịch vụ,Dịch vụ phá dỡ nhà Hoàng Hà,"Công ty TNHH Xây Dựng Hoàng Hà chuyên thi công các hạng mục: - Đào móng, đường cống, tầng hầm - Phá dỡ nhà, kho xưởng, mặt bằng - Chuyển chạc, san lấp - Thu mua xác nhà cũ giá cao - Cho thuê xe cơ giới công trình: cuốc, lu, ủi… - Ép cừ C, lasen vây tấn sạt Quý khách có nhu cầu vui lòng liên hệ sdt bên phải",2000000.0,2.000.000 đ,2 tuần trước,1779679067000,12000,Hà Nội,12074,Quận Ba Đình,4,Phường Cống Vị,21.035934,105.80995,21189214,Nam Hoang,True,active,2.0
132595972,176322515,6030,6000,6000,2026-06-07,service,Du lịch,Nghỉ dưỡng Ninh Bình,"𝐂𝐮̀𝐧𝐠 𝐧𝐡𝐚𝐮 𝐭𝐫𝐚̉𝐢 𝐧𝐠𝐡𝐢𝐞̣̂𝐦, 𝐤𝐡𝐚́𝐦 𝐩𝐡𝐚́, 𝐤𝐡𝐨̂𝐧𝐠 𝐠𝐢𝐚𝐧 𝐬𝐨̂́𝐧𝐠 𝐚̉𝐨 𝐜𝐮̛̣𝐜 𝐜𝐡𝐢𝐥𝐥 𝐯𝐚̀ 𝐧𝐠𝐡𝐢̉ 𝐝𝐮̛𝐨̛̃𝐧𝐠 𝐬𝐚𝐧𝐠 𝐭𝐫𝐨̣𝐧𝐠 𝐭𝐚̣𝐢 𝐌𝐢𝐧𝐚𝐰𝐚 𝐊𝐞̂𝐧𝐡 𝐆𝐚̀ 𝐑𝐞𝐬𝐨𝐫𝐭 & 𝐒𝐩𝐚 𝐍𝐢𝐧𝐡 𝐁𝐢̀𝐧𝐡 𝐧𝐚̀𝐨 !!! 🍀 𝐂𝐨𝐦𝐛𝐨 𝐚̆𝐧 𝟐 𝐛𝐮̛̃𝐚 #𝟏𝟒𝟓𝟎𝐤/khách – áp dụng từ 2 khách trở lên 👉 1 đêm nghỉ dưỡng tại Minawa. 👉 1 bữa trưa hoặc tối tại nhà hàng. 🍀 𝐂𝐨𝐦𝐛𝐨 𝐚̆𝐧 𝟑 𝐛𝐮̛̃𝐚 #𝟏𝟕𝟓𝟎/khách – áp dụng từ 2 khách trở lên 👉 1 đêm nghỉ dưỡng tại Minawa. 👉 2 bữa chính (trưa và tối) tại nhà hàng. 𝐂𝐚̉ 𝟐 𝐜𝐨𝐦𝐛𝐨 đ𝐞̂̀𝐮 𝐛𝐚𝐨 𝐆𝐨̂̀𝐦: 🌺 Nước uống chào mừng tại quầy lễ tân. 🌺 Trái cây, café, trà, nước lọc setup tại phòng. 🌺 Miễn phí ăn sáng tại nhà hàng Hoa Lư. 🌺 Miễn phí phòng tập yoga và thiền 🌺 Miễn phí tắm khoáng tại hồ chung, xông hơi, chèo Kayak, và thăm quan nội khu. 🌺 Miễn phí thuyền qua lại đảo từ 6h - 21h. Phụ phí phát sinh tàu thuyền là 150.000vnd/khách/lượt. 👉Thứ 6,7 có phụ thu.",1450000.0,1.450.000 đ,2 tuần trước,1779699989000,12000,Hà Nội,12075,Quận Đống Đa,65,Phường Quốc Tử Giám,21.027256,105.8327,119590,Anh thư,True,active,6.0
