list_id,ad_id,category_id,root_category_id,partition_category_id,partition_date,category_group,category_name,title,description,price,price_text,date_text,list_time,region_id,region_name,area_id,area_name,ward_id,ward_name,latitude,longitude,seller_account_id,seller_name,company_ad,status,image_count
102790428,141514045,12020,12000,12000,2026-06-07,product,Chó,phốc sóc mini nhật,Cần tìm bme yêu thương Lạnh này có em về ôm thích lắm Ăn khoẻ nghịch khoẻ lắm,1100000.0,1.100.000 đ,2 giờ trước,1780838867000,12000,Hà Nội,12129,Quận Bắc Từ Liêm,237,Phường Cổ Nhuế 2,21.066088,105.76397,2384938,dung,True,active,3.0
119804165,161480990,12020,12000,12000,2026-06-07,product,Chó,Ở ĐÂY CÓ CORGI XINH CÔ CHÚ ƠI,"÷÷÷÷÷÷÷÷÷ Chào ace ạ . Nhà em chuyên dòng corgi với tầm giá phổ thông ạ . + nhà lúc nào cũng có trên 10 bé để mn lựa trọn ạ + Giá từ 2,7-3,7 và 3,8-4,8 tr ạ .đa dạng phân khúc. + Kb zl trao đổi cho tiện ạ . ÷÷÷÷÷÷÷÷÷÷÷÷÷÷÷÷÷÷÷ + Giống Thuần chủng .em có bảo hành thuần chủng trọn đời cún nên mn yên tâm ạ + Sk thì đảm bảo khi xuất cún tới tay mn . + Bảo hành sk cún khi về nhà mới : 5 ngày ( BH các bệnh nguy hiểm như parvo,care ) + Khi xuất Các cún đều đã được tiêm 1 mũi và được tẩy giun rồi ạ + Khi đón cún của nhà e, mn luôn được hỗ trợ tư vấn sk, dinh dưỡng , wc đúng chỗ xuyên suốt quá trình nuôi .hỗ trợ tư vấn 16/24h các ngày ạ . + Mn ở hn có thể qua xem trực tiếp hoặc e sẽ ship ạ + Mn ở tỉnh e có ship. + Thuận tiện trao đổi cũng như lựa bé phù hợp mn nên kb zl và ibb e ạ .e sẽ trả lời ngay lập tức full time day. ............. UY TÍN ĐẶT LÊN HÀNG ĐÂÙ",3200000.0,3.200.000 đ,2 giờ trước,1780840802000,12000,Hà Nội,12075,Quận Đống Đa,75,Phường Quang Trung,21.012014,105.82536,11807813,Tùng lâm,True,active,4.0
121544028,163515731,12020,12000,12000,2026-06-07,product,Chó,Phốc Sóc F1,"🔥 Là dòng Pet cảnh thông minh, dễ huấn luyện, trung thành. 🔥 Tất cả đều được kiểm tra kỹ lưỡng sức khỏe, ngoại hình cẩn thận. 🔥 Chế độ chăm nuôi, ăn uống đơn giản, không cầu kì 🔥 Cơ sở, địa điểm giao dịch rõ ràng. Bạn hoàn toàn có thể đến trực tiếp chọn lựa. Cam kết giao dịch rõ ràng, đầy đủ giấy tờ thông tin cần thiết kèm theo mỗi bé. Đặc biệt có hỗ trợ ship xa #không cần cọc nhận bé trong ngày, kiểm tra thanh toán. Ba mẹ quan tâm có thể liên hệ trực tiếp (Call/Sms/Zalo) hỗ trợ tư vấn chi tiết. Cơ hội nhận ngay phiếu giảm giá lên tới 500k 🔥🔥",1200000.0,1.200.000 đ,2 giờ trước,1780839900000,12000,Hà Nội,12080,Quận Hoàng Mai,107,Phường Mai Động,20.991943,105.863,21899027,O PET Thế Giới Thú Cưng,True,active,5.0
121933871,163967050,12020,12000,12000,2026-06-07,product,Chó,Poodle Siêu Cute Nhiều Màu,"Cam kết giao dịch rõ ràng, đầy đủ giấy tờ thông tin cần thiết kèm theo mỗi bé. Hoàn 200% giá trị nếu bé lai tạp, không thuần chủng. Đặc biệt có hỗ trợ ship xa #không cần cọc nhận bé trong ngày, kiểm tra thanh toán. Ba mẹ quan tâm có thể liên hệ trực tiếp (Call/Sms/Zalo) hỗ trợ tư vấn chi tiết. Cơ hội nhận ngay phiếu giảm giá lên tới 500k 🔥🔥 ▪ Là dòng Pet thông minh, dễ huấn luyện, trung thành. ▪ Độ tuổi 2,5 tháng. Ăn uống hoạt bát, nhanh gọn. ▪ Tiêm phòng và tẩy giun định kì cẩn thận. ▪ Gói hỗ trợ bảo hành bệnh tật, sức khỏe 1 đổi 1 lên tới 365 ngày. ▪ Quà tặng kèm phụ kiện cần thiết. #opet",2000000.0,2.000.000 đ,2 giờ trước,1780839003000,12000,Hà Nội,12080,Quận Hoàng Mai,107,Phường Mai Động,20.991943,105.863,21899027,O PET Thế Giới Thú Cưng,True,active,6.0
122668352,164818655,12050,12000,12000,2026-06-07,product,Mèo,mèo anh lông dài 2 tháng a,"mèo anh lông dài 2 tháng xinh a ăn u���ng tốt , đi vệ sinh chậu cát - khỏe mạnh khi về nhà mới",1500000.0,1.500.000 đ,1 giờ trước,1780842890000,12000,Hà Nội,12077,Quận Thanh Xuân,128,Phường Kim Giang,20.98265,105.81571,5341620,vu hoang viet,True,active,1.0
123692397,166006137,12020,12000,12000,2026-06-07,product,Chó,Cốccốc!Ai gọiđó?Conlà Corgi!Nếu corgi cho xem chân,"ALO ALO ALO ! Chào bạn !Xin gửi lời Chúc tới b và gia đình nhiều sk, 8386 ạ ! + nhà lúc nào cũng có trên 10 bé để mn lựa trọn ạ + Giá từ 3-5-7 tr ạ .đa dạng phân khúc. + FB : Tùng Lâm corgi + Phone/Zl : Tùng Lâm corgi ( ace có thể check zl,fb độ uy tín .....Ní.c zl,fb nhiều bài đăng,có địa chỉ rõ ràng và được thành lập lâu rồi nên mn yên tâm chỗ mu.a uy tín ạ ) Chào ace ạ . Nhà em chuyên dòng corgi với tầm giá phổ thông ạ . + nhà lúc nào cũng có trên 10 bé để mn lựa trọn ạ + Giá từ 3-5-7tr ạ .đa dạng phân khúc. + Kb zl trao đổi cho tiện ạ ÷÷÷÷÷÷÷÷÷÷÷÷÷÷÷÷÷÷÷ + Giống Thuần chủng .em có bảo hành thuần chủng trọn đời cún nên mn yên tâm ạ + Về phorm dáng cún : giữ phom corgi tới già ý ạ + Sk thì đảm bảo khi xuất cún tới tay mn . + Khi xuất Các cún đều đã được tiêm 1 mũi và được tẩy giun rồi ạ + Khi đón cún của nhà e, mn luôn được hỗ trợ tư vấn sk, dinh dưỡng , wc đúng chỗ xuyên suốt quá trình nuôi .hỗ trợ tư vấn 16/24h các ngày ạ . + Mn ở hn có thể qua xem trực tiếp hoặc e sẽ ship ạ + Mn ở tỉnh bắc , trung, nam e có ship ạ + Thuận tiện trao đổi cũng như lựa bé phù hợp mn nên kb zl và ibb e ạ .e sẽ trả lời ngay lập tức full time day. UY TÍN - CHẤT LƯỢNG - TẬN TÂM",3300000.0,3.300.000 đ,5 giờ trước,1780830003000,12000,Hà Nội,12075,Quận Đống Đa,75,Phường Quang Trung,21.012014,105.82536,11807813,Tùng lâm,True,active,5.0
124675395,167146763,12020,12000,12000,2026-06-07,product,Chó,cún Corgi đáng yêu đây rồi !,"LOA LOA LOA ! Mình chào bạn nhé !xin gửi lời Chúc tới bạn và gia đình nhiều sk, 8386 ạ ! + nhà lúc nào cũng có trên 10 bé để mn lựa trọn ạ + Giá từ 3-5-7 tr ạ .đa dạng phân khúc. ÷÷÷÷÷÷÷÷÷ Chào ace ạ . Nhà em chuyên dòng corgi với tầm giá phổ thông ạ . + nhà lúc nào cũng có trên 10 bé để mn lựa trọn ạ + Giá từ 3-5-7tr ạ .đa dạng phân khúc. + Kb zl trao đổi cho tiện ạ ÷÷÷÷÷÷÷÷÷÷÷÷÷÷÷÷÷÷÷ + Giống Thuần chủng .em có bảo hành thuần chủng trọn đời cún nên mn yên tâm ạ + Sk thì đảm bảo khi xuất cún tới tay mn . + Bảo hành sk cún khi về nhà mới : 5 ngày ( BH các bệnh nguy hiểm như parvo,care ) + Khi xuất Các cún đều đã được tiêm 1 mũi và được tẩy giun rồi ạ + Khi đón cún của nhà e, mn luôn được hỗ trợ tư vấn sk, dinh dưỡng , wc đúng chỗ xuyên suốt quá trình nuôi .hỗ trợ tư vấn 16/24h các ngày ạ . + Mn ở hn có thể qua xem trực tiếp hoặc e sẽ ship ạ + Mn ở tỉnh e có ship + Thuận tiện trao đổi cũng như lựa bé phù hợp mn nên kb zl và ibb e ạ .e sẽ trả lời ngay lập tức full time day. ............. UY TÍN ĐẶT LÊN HÀNG ĐÂÙ......",3800000.0,3.800.000 đ,7 giờ trước,1780822801000,12000,Hà Nội,12075,Quận Đống Đa,75,Phường Quang Trung,21.012014,105.82536,11807813,Tùng lâm,True,active,4.0
126630778,169407453,12020,12000,12000,2026-06-07,product,Chó,Phốc sóc nhật nhà nuôi,"- Cún đc 2 tháng tuổi rồi ạ - đã tiêm phòng và tẩy giun định kì đầy đủ - ăn cơm tốt và quấn chủ khôn lắm b ạ Cún ăn cơm thịt, cháo thịt hoặc hạt đều được ạ. B ở đâu muốn mua chó ạ",1119000.0,1.119.000 đ,7 giờ trước,1780822994000,12000,Hà Nội,12129,Quận Bắc Từ Liêm,237,Phường Cổ Nhuế 2,21.066088,105.76397,2384938,dung,True,active,6.0
127248336,170120157,12020,12000,12000,2026-06-07,product,Chó,sen ơi ! Rước em Corgi đi ạ. Hứa sẽ ngoan^^,"Alo alo alo ! Chào bạn nhé ! Xin gửi lời chúc tới b và gia đình nhiều sk, 8386 ạ ! ^^ + nhà lúc nào cũng có trên 10 bé để mn lựa trọn ạ + Giá từ 3-5-7 tr ạ .đa dạng phân khúc. FB : Tùng Lâm corgi + Zl : Tùng Lâm corgi (ace kB ZL qua số phone để trao đổi cho tiện ạ) ( Mn có thể check ZL,FB độ uy tín .Ní.c zl,fb nhiều bài đăng, có địa chỉ rõ ràng và thành lập lâu rồi nên mn yên tâm chỗ mu.a uy tín ạ ) ÷÷÷÷÷÷÷÷÷ Chào ace ạ . Nhà em chuyên dòng corgi với tầm giá phổ thông ạ . + nhà lúc nào cũng có trên 10 bé để mn lựa trọn ạ + Giá từ 3-5-7tr ạ .đa dạng phân khúc. + Kb zl trao đổi cho tiện ạ ÷÷÷÷÷÷÷÷÷÷÷÷÷÷÷÷÷÷÷ + Giống Thuần chủng .em có bảo hành thuần chủng trọn đời cún nên mn yên tâm ạ + Sk thì đảm bảo khi xuất cún tới tay mn . + Bảo hành sk cún khi về nhà mới : 5 ngày ( BH các bệnh nguy hiểm như parvo,care ) + Khi xuất Các cún đều đã được tiêm 1 mũi và được tẩy giun rồi ạ + Khi đón cún của nhà e, mn luôn được hỗ trợ tư vấn sk, dinh dưỡng , wc đúng chỗ xuyên suốt quá trình nuôi .hỗ trợ tư vấn 16/24h các ngày ạ . + Mn ở hn có thể qua xem trực tiếp hoặc e sẽ ship ạ + Thuận tiện trao đổi cũng như lựa bé phù hợp mn nên kb zl và ibb e ạ .e sẽ trả lời ngay lập tức full time day. ............. UY TÍN ĐẶT LÊN HÀNG ĐÂÙ",3600000.0,3.600.000 đ,3 giờ trước,1780837204000,12000,Hà Nội,12075,Quận Đống Đa,75,Phường Quang Trung,21.006693,105.83563,11807813,Tùng lâm,True,active,2.0
129101405,172261254,12020,12000,12000,2026-06-07,product,Chó,CÚC KU ! Ở ĐÂY CÓ CÚN CORGI XINH Ạ! MẠI ZÔ MẠI ZÔ.,"+ phone/Za.lo : Tùng Lâm corgi (ace kB qua số phone ạ) + FB : Tùng Lâm corgi ( Mn có thể check zl,fb độ uy tín . Níc zl,fb nhiều bài đăng, có địa chỉ rõ ràng và thành lập lâu rồi nên mn yên tâm chỗ mua uy tín ạ ) ÷÷÷÷÷÷÷÷÷ Chào ace ạ . Nhà em chuyên dòng corgi với tầm giá phổ thông ạ . + nhà lúc nào cũng có trên 10 bé để mn lựa trọn ạ + Giá từ 2,7-3,7 và 3,8-4,8 tr ạ .đa dạng phân khúc. + Kb zl trao đổi cho tiện ạ ÷÷÷÷÷÷÷÷÷÷÷÷÷÷÷÷÷÷÷ + Giống Thuần chủng .em có bảo hành thuần chủng trọn đời cún nên mn yên tâm ạ + Sk thì đảm bảo khi xuất cún tới tay mn . + Khi xuất Các cún đều đã được tiêm 1 mũi và được tẩy giun rồi ạ + Khi đón cún của nhà e, mn luôn được hỗ trợ tư vấn sk, dinh dưỡng , wc đúng chỗ xuyên suốt quá trình nuôi .hỗ trợ tư vấn 16/24h các ngày ạ . + Mn ở hn có thể qua xem trực tiếp hoặc e sẽ ship ạ + Thuận tiện trao đổi cũng như lựa bé phù hợp mn nên kb zl và ibb e ạ .e sẽ trả lời ngay lập tức full time day. ............. UY TÍN ĐẶT LÊN HÀNG ĐÂÙ",3000000.0,3.000.000 đ,4 giờ trước,1780831763550,12000,Hà Nội,12075,Quận Đống Đa,75,Phường Quang Trung,21.012014,105.82536,11807813,Tùng Lâm corgi,True,active,6.0
